vendor_id,name_en,chain_name_en,vertical_class,vertical,main_cuisine
606113,City Crepe - Nasr City - Omarat El Tawfiq,City Crepe - Nasr City - Omarat El Tawfiq,food,food,Crepes and Waffles
610900,"Roma, 10th of Ramadan",Roma,food,food,Crepes and Waffles
710965,"Andrea,Maadi - Corniche",andrea,food,food,Oriental
724525,"Dewan Lel Akl Enwan Halawyat, Mokkattam - Modern Academy",Dewan Lel Akl Enwan Halawyat,food,food,Desserts
722863,"Bab El 7ayah, Manti",Bab El 7ayah,food,food,Desserts
715541,"the joker, Hadaiq Al Qubbah - Al Hdayeq dewedar st.,Hadaiq Al Qubbah - Al Hdayeq",The Joker,food,food,Desserts
722866,"X-LARGE,Nasr City - Zahraa",X-LARGE,food,food,Desserts
744141,"Al Marsah Lel Ma2kolat El Ba7arya,El Shorouk",Al Marsah Lel Ma2kolat El Ba7arya,food,food,Seafood
725286,"Asmak El Youm, Ain Shams - Taksim Omar Ebn Al Khatab",Asmak El Youm,food,food,Seafood
737899,"3am Gambary, Ain Shams",3am Gambary,food,food,Seafood
721557,"Burger Godzilla,Helwan",Burger Godzilla,food,food,Burgers
602178,Marino - Shobra,Marino - Shobra,food,food,Pizza
753148,"Bienola, Shobra - St. Trez",Bienola,food,food,Pizza
608551,"Spicy Crepe - Nasr City - Hay 7, Nasr City - Hay 7",Spicy Crepe,food,food,Crepes and Waffles
618238,"Ushi Sushi, Dokki - Mosaddak",Ushi Sushi,food,food,Japanese
618627,"Sushi Nara, Dokki - Mosaddak",Sushi Nara,food,food,Japanese
618739,"Bab Sharqi, Nasr City - Hay 7",Bab Sharqi,food,food,Shawerma
618738,"Bab Sharqi,Masaken Sheraton, Academeya Bahria",Bab Sharqi,food,food,Shawerma
618335,"Al Ganayny Al Demshky, 6th of October - Hosary and Ahyaa`,",Al Ganayny Al Demshky,food,food,Oriental
748812,"Al Fawaz Seafood, El Rehab City",Al Fawaz Seafood,food,food,Seafood
748811,"Al Fawaz Seafood, Zahraa El Maadi - Ebad El Rahman",Al Fawaz Seafood,food,food,Seafood
604739,The Burger Factory - Zamalek,The Burger Factory,food,food,Burgers
603180,Maison Thomas - Heliopolis,Maison Thomas,food,food,Pizza
705601,"city crepe,Shobra El Kheima",City Crepe,food,food,Crepes and Waffles
605349,Crepe House - 6th of October,Crepe House - 6th of October,food,food,Crepes and Waffles
603952,Zalats Crepe - Shobra,Zalats Crepe,food,food,Crepes and Waffles
603951,Zalats Crepe - Hadayek El Qobba,Zalats Crepe,food,food,Crepes and Waffles
613573,"Waffle Maker, El Obour - El Hay 7",Waffle Maker,food,food,Crepes and Waffles
608084,"Chocobar, Hadayek El Qobba",Chocobar,food,food,Crepes and Waffles
603753,FooolTank - Agouza,FooolTank,food,food,Foul and Falafel
730269,"3m Bshndy, Hadayek Helwan",3m Bshndy,food,food,Foul and Falafel
705805,"Charlie's,Heliopolis - Korba",Charlie's,food,food,International
618485,"Marny's, New Maadi - Degla",Marny's,food,food,International
718242,"To Go, El Shorouk - 5th District",To Go,food,food,International
718228,"Kinwa, Nasr City",Kinwa,food,food,International
612252,"Garnell Sushi & Poke, Tagammoa 5 - North Investors Area",Garnell Sushi & Poke,food,food,Japanese
604734,Koi Sushi Bar - Roushdy,KOI SUSHI BAR,food,food,Japanese
612250,"Garnell Sushi & Poke, Ard El Golf",Garnell Sushi & Poke,food,food,Japanese
714455,"Sushine Sushi, Dokki - Mohy El Din Abou El Ezz",Sushien Sushi,food,food,Japanese
714451,"katashi sushi, Dokki - Mohy El Din Abou El Ezz",Katashi Sushi,food,food,Japanese
754830,"Amazing Sushi, Tagammoa 5 - El Yasmeen 2 - Banafseg 1,2,3,4",Amazing Sushi,food,food,Japanese
757622,"Sky Sushi, Tagammoa 1",Sky Sushi,food,food,Japanese
714421,"Kita Sushi, Dokki - Mohy El Din Abou El Ezz",Kita Sushi,food,food,Japanese
712082,"Sushi Man,Mokattam - Easy Sport Club",Sushi Man,food,food,Japanese
754269,"Bob Sushi, Dokki - El Galaa Square",Bob Sushi,food,food,Japanese
708483,"aka sushi,El Shorouk",AKA Sushi,food,food,Japanese
706586,"Kin WA Sushi, Nasr City - Abou Dawoud Al Zaheri",Kin WA Sushi,food,food,Japanese
746136,"Wing It, Tagammoa 5 - Hay 1",WING IT,food,food,Fast Food
606548,"Wiener Wald Restaurant, Dokki - El Mesaha",Wiener Wald Restaurant,food,food,Fast Food
606541,"Wiener Wald Restaurant, Heliopolis - Hegaz Square",Wiener Wald Restaurant,food,food,Fast Food
611831,"Wiener Wald Restaurant, Nasr City - Hassan El Ma'moun",Wiener Wald Restaurant,food,food,Fast Food
606549,"Wiener Wald Restaurant, Tagammoa 1",Wiener Wald Restaurant,food,food,Fast Food
726780,"Chicken Fire, El Shorouk - 7th District",Chicken Fire,food,food,Fast Food
606166,CHUNKY's - Heliopolis,CHUNKY's,food,food,Fast Food
746131,"Maine, Tagammoa 5 - Hay 1",Maine,food,food,Fast Food
711382,"Turcia Turkish cuisine,Tagammoa 1",Turcia Turkish cuisine,food,food,Breakfast
724883,"Rehana, Downtown - Abdin,",Rihanna,food,food,Breakfast
728346,"Aquarium, Al Dahar",Aquarium,food,food,Breakfast
614689,"City Drink, Ard El Golf",CITY DRINK,food,food,Beverages
608843,"Marshmallo, Tagammoa 1 - Mirage Mall",Marshmallo,food,food,Beverages
729428,"Al Teen We Al Zaytoun, 6th of October - Dream Land",Al Teen We Al Zaytoun,food,food,Shawerma
601694,Shawerma 3al Fahm - Haram,Shawerma 3al Fahm - Haram,food,food,Shawerma
605462,El Awaal El Demeshky - Kafr Abdo,El Awaal El Demeshky,food,food,Shawerma
739728,"Shawerma Torky, 10th of Ramadan - 7th District",Shawerma Torky,food,food,Shawerma
603696,Shawarma Tic - Maadi,Shawerma Tic,food,food,Shawerma
606369,Koshary Shatta We Da2a - Hadayek El Ahram,Koshary shatta w da2a - Hadayek El Ahram,food,food,Oriental
613198,"Kebda w Mokh El Sharkawy, El Shorouk - Eskan El Shabab",Kebda W Mokh El Sharkawy,food,food,Oriental
613212,"Kebda W Mokh El Sharkawy, Tagammoa 5 - Hay 3",Kebda W Mokh El Sharkawy,food,food,Oriental
614539,"YS El sharkawy, Heliopolis - Maqreezi",Yassin El Sharkawy,food,food,Oriental
731187,"New Wadi El nile,Gesr El Suez",New Wadi El Nile,food,food,Oriental
612910,"El Sharkawy, Tagammoa 1",El Sharkawy,food,food,Oriental
718928,"Anwar El Hussain, Ain Shams - El Sharqeya",Anwar El Hussain,food,food,Oriental
603841,Baladi Gourmet - Carrefour,Baladi Gourmet,food,food,Oriental
711281,"Maakolat Betak, Maadi Corniche - Armed Forces Hospital",Maakolat Betak,food,food,Oriental
602481,Cairo Kitchen - Zamalek,Cairo Kitchen,food,food,Oriental
727900,"MBA Hawawshy, El Shorouk - 5th District",MBA Hawawshy,food,food,Oriental
723061,"El Sharkawy,El Salam City",El Sharkawy,food,food,Oriental
722319,"Om Hashim,Shobra - Aboud",Om Hashim,food,food,Oriental
748676,"DAMA ROSE, Maamoura",Dama Rose,food,food,Oriental
711102,"Hozifa, El Seyouf",Hozifa,food,food,Oriental
711157,"Mgabes, Dokki",Mgabes,food,food,Oriental
607176,"Mgabes, Azarita",Mgabes,food,food,Oriental
751323,"Gracias, Tagammoa 5 - Hay 1",Gracias,food,food,Mexican
605446,Detox Kitchen - Glim,Detox Kitchen,food,food,Healthy
746132,"Let's Poke, Tagammoa 5 - Hay 1",Let's Poke,food,food,Healthy
751357,Low Cals. El Katameya,Low Cals,food,food,Healthy
756902,"Grand Kunafa Ala El Fahm, Nasr City - Abbas El Akkad",Grand Kunafa Ala El Fahm,food,food,Desserts
756901,"Grand Kunafa Ala El Fahm, Heliopolis - Korba",Grand Kunafa Ala El Fahm,food,food,Desserts
756904,"Grand Kunafa Ala El Fahm, El Rehab City",Grand Kunafa Ala El Fahm,food,food,Desserts
756950,"Grand Kunafa Ala El Fahm, Haram - Mash`aal",Grand Kunafa Ala El Fahm,food,food,Desserts
756905,"Grand Kunafa Ala El Fahm, Madinaty",Grand Kunafa Ala El Fahm,food,food,Desserts
732279,"Cold Stone Creamery, Moharam Bek",Cold Stone Creamery,food,food,Desserts
721388,"Cold Stone Creamery, Nasr City - Ahmed Fakhry,",Cold Stone Creamery,food,food,Desserts
605973,Cold Stone Creamery - Mall of Egypt,Cold Stone Creamery,food,food,Desserts
708154,"Bondok patisserie,Ain Shams - El Zahraa w Masaken El Helmya",Bondok Patisserie,food,food,Desserts
714492,"Popcity,Tagammoa 3 - 1st District",Popcity,food,food,Desserts
741176,"Harest El Halaby, Manshia",Harest El Halaby,food,food,Desserts
725584,"Chocolate Bar, Hadayek Helwan",Chocolate Bar,food,food,Desserts
604645,Waffle Club - Hadayek El Ahram,Waffle Club,food,food,Desserts
605960,Sweet Roll - Faisal,Sweet Roll,food,food,Desserts
731568,"El Domiaty Abd Elfattah ElHusseiny,New Maadi - Taqseem Laselky",El Domiaty Abd Elfattah ElHusseiny,food,food,Desserts
608129,"El Domiaty Abd Elfattah ElHusseiny, Giza",El Domiaty Abd Elfattah ElHusseiny,food,food,Desserts
608128,"El Domiaty Abd Elfattah ElHusseiny, 6th of October - Hosary and Ahyaa'",El Domiaty Abd Elfattah ElHusseiny,food,food,Desserts
614118,"El Domiaty Abd Elfattah ElHusseiny, El Sheikh Zayed",El Domiaty Abd Elfattah ElHusseiny,food,food,Desserts
608117,"El Domiaty Abd Elfattah ElHusseiny, Nasr City - El Tayaran",El Domiaty Abd Elfattah ElHusseiny,food,food,Desserts
605755,Chocola - El Zeitoun,Chocola,food,food,Desserts
611950,"Safy, El Obour - El Hay El Tarfihy",Safy,food,food,Desserts
611951,"Safy, Nasr City - Abbas El Akkad",Safy,food,food,Desserts
611952,"Safy, Tagammoa 5 - Hay 1",Safy,food,food,Desserts
611948,"Safy, El Rehab City",Safy,food,food,Desserts
606195,Bab El Bahr - Heliopolis,Bab El Bahr - Heliopolis,food,food,Seafood
603673,Gandofli Express - Tagammoa 5,Gandofli Express,food,food,Seafood
727340,"asmak el marakby,Matareya",Asmak El Marakby,food,food,Seafood
714803,"Samaka w senara, Haram - Tersa",Samaka w senara,food,food,Seafood
614596,"Asmak Port Said Madinaty, El Shorouk - 8th District",Asmak Port Said Madinaty,food,food,Seafood
722192,"ASMAK PORT SAID,El Shorouk - 9th District",Asmak  Port Said,food,food,Seafood
604675,Asmak Abo Allam - Maadi,Asmak Abo Allam,food,food,Seafood
613231,"Arosat El Bahr, Tagammoa 1",Arosat El Bahr,food,food,Seafood
753291,"Pardis Seafood, 6th of October - The Seventh District",Pardis Seafood,food,food,Seafood
709030,"Elrayes hanafy, Ain Shams",ElRayes Hanafy,food,food,Seafood
613347,"Asmak El Soury, Shobra - Ghamra",Asmak El Soury,food,food,Seafood
609129,"Asmak El Maadi, Maadi Old",Asmak El Maadi,food,food,Seafood
736917,"Asmak Estacoza,Gesr El Suez",Asmak Estacoza,food,food,Seafood
726893,"Morgan Seafood,ain shams",Morgan Seafood,food,food,Seafood
722390,"Kingdom Sushi, Ain Shams - El Sharqeya",Kingdom Sushi,food,food,Seafood
609993,"Singary Fish, Faisal - El Twabeaa",Singary Fish,food,food,Seafood
722198,"Sea Morgan,15th of May City",Sea Morgan,food,food,Seafood
735623,"Sea Food, Matareya",Sea Food,food,food,Seafood
705753,"El 7oot,Ain Shams",El 7oot,food,food,Seafood
709620,"Zaeem Alexandria Amr & Emad‏, Abo Qeer",Zaeem Alexandria Amr & Emad,food,food,Koshary
715811,"Koshary El Khedawy, Basus",Koshary El Khedawy,food,food,Koshary
614090,"El Khedewy, Imbabah - El Baragil",Koshary El Khedewy,food,food,Koshary
715801,"Koshry Hend, Ain Shams - 1000 maskan",Koshry Hend,food,food,Koshary
609141,"Casareccio, Tagammoa 1",Casareccio,food,food,Italian
605452,Dragon House - Maadi,Dragon House,food,food,Indian
617625,"India Gate, Mostafa Kamel",India Gate,food,food,Indian
617622,"India Gate, Nasr City - Hay 8",India Gate,food,food,Indian
617621,"India Gate, Dokki, El Mesaha",India Gate,food,food,Indian
749434,"Karvin Massala, Tagammoa 5 - AUC",Karvin Massala,food,food,Indian
754152,"I-Sushi, Triumph Square, New Nozha",I-Sushi,food,food,Chinese
754151,"I-Sushi, 6th of October - El Hay El Motamyez",I-Sushi,food,food,Chinese
754150,"I-Sushi, Tagammoa 5 - El Yasmeen 2,Tagammoa 5 - Yasmeen and Banafseg",I-Sushi,food,food,Chinese
615612,"Red Elephant, Mohandesin - Jazerat El Arab",Red Elephant,food,food,Chinese
720096,"Noodles Street, Hegaz Square - Abd El Hamid Badawi",Noodles Street,food,food,Chinese
722740,"Mr.Lee, El Sheikh Zayed - El Hay 8",Mr. Lee,food,food,Chinese
754085,"Willy's Kitchen, Tagammoa 1 - Police Academy",Willy's Kitchen,food,food,Burgers
755071,"Moodz - El Sharq District,Al Sharq District",Moodz,food,food,Burgers
712412,"Secret Burger Society,El Shorouk",Secret Burger Society,food,food,Burgers
604738,The Burger Factory - El Sheikh Zayed,The Burger Factory,food,food,Burgers
718002,"Welatain,El Rehab City",Welatain,food,food,Burgers
706535,"Burger Street, Hadaiq Al Qubbah - AL Qubbah (TMP)",Burger Street,food,food,Burgers
613613,"Burger Street, El Shorouk - Eskan El Shabab",Burger Street,food,food,Burgers
610147,Max Burgers- El Sheikh Zayed - Beverly Hills,Max Burgers,food,food,Burgers
607690,"Seasoned, Tagammoa 1",Seasoned,food,food,Burgers
739727,"OFF Side, 10th of Ramadan - 7th District",OFF Side,food,food,Burgers
727554,"Castello,El Kothar",Castello,food,food,Burgers
748851,"Crepeton, Zahraa El Maadi - Street 50",Crepeton,food,food,Crepes
748850,"CREPETON, Nasr City - Hay 10",Crepeton,food,food,Crepes
603770,Murphy’s - Maadi,Murphys,food,food,Wraps
707035,"Cafe Supreme, almaza airport",Cafe Supreme - City Center,food,food,Pizza
705609,"Feeder`s Pizza and Pasta, 6th of October - 8th District",Feeder's Pizza and Pasta,food,food,Pizza
709123,"Baba Abdo Italiano, 6th of October - Beta Gardens",Baba Abdo Italiano,food,food,Pizza
613365,"El Fayoumi Pizza, Downtown - Magales El Sha'ab",El Fayoumi Pizza,food,food,Pizza
613283,"City Ras El Bar, El Rehab City",City Ras El Bar,food,food,Pizza
735625,"pizza station,Tagammoa 5",Pizza Station,food,food,Pizza
742505,"Pizza Station,El Rehab City",Pizza Station,food,food,Pizza
605545,Ben El Kasrein - Haram,Ben El Kasrein,food,food,Pizza
724755,"Pizza Handasa,Ain Shams",Pizza Handasa,food,food,Pizza
603185,Maison Thomas - Zamalek,Maison Thomas,food,food,Pizza
603184,Maison Thomas - El Katameya,Maison Thomas,food,food,Pizza
603183,Maison Thomas - El-Rehab,Maison Thomas,food,food,Pizza
735274,"Al Shahd Restaurant, Kohafa",Al Shahd Restaurant,food,food,Pizza
726782,"Pizza House, El Obour - Eskan El Shabab",Pizza House,food,food,Pizza
739725,"Mix Sense, 10th of Ramadan - 7th District",Mix Sense,food,food,Pizza
604427,El Qaluby - El Zeitoun,El Qaluby,food,food,Pizza
604426,El Qaluby - Heliopolis,El Qaluby,food,food,Pizza
707580,"pizzaro,Tagammoa 5",PiZzAro,food,food,Pizza
610062,"Demel, Semouha",Demel,food,food,Pizza
612675,"Pizza Bud's, El Rehab City",Pizza Bud's,food,food,Pasta
754102,"Pasta 2 Go, Tagammoa 5 - Hay 5",Pasta 2 Go,food,food,Pasta
754101,"Pasta 2 Go, El Rehab City",Pasta 2 Go,food,food,Pasta
754103,"Pasta 2 Go, 6th of October - Hosary and Ahyaa'",Pasta 2 Go,food,food,Pasta
607790,"Asian Delight, El Shorouk City",Asian Delight,food,food,Asian
706587,"Kantan, Nasr City - Makram Ebeid",Kantan,food,food,Asian
752690,"Yoi, Moharam Bek",Yoi,food,food,Asian
612535,"Chef, Asafra",Chef,food,food,Pies
748823,"Zizenia Marina 5, Marina 5",Zizenia Marina 5,food,food,Pies
607886,"Meshakel Geban, Sidi Gaber",Meshakel Geban,food,food,Pies
606869,"Fatayer 3al Tayer, Madinaty",Fatayer 3al Tayer,food,food,Pies
716891,"Feteerful, El Sheikh Zayed - Bevery Hills",Feteerful,food,food,Pies
608607,"Batates And Zalabya, El Rehab City",Batates And Zalabya,food,food,Desserts
607603,"Btates And Zalabya, Heliopolis - Korba",Batates And Zalabya,food,food,Desserts
607604,Btates And Zalabya - Nasr City - Makram Ebeid,Batates And Zalabya,food,food,Desserts
608605,"Batates And Zalabya, El Sheikh Zayed, Nile University",Batates And Zalabya,food,food,Desserts
608751,"Batates And Zalabya, Zahraa El Maadi - Street 50",Batates And Zalabya,food,food,Desserts
607607,"Btates And Zalabya, New Maadi -  Victoria Square",Batates And Zalabya,food,food,Desserts
608749,"Batates And Zalabya, Masaken Sheraton - Nadi El Gala'a",Batates And Zalabya,food,food,Desserts
607609,"Btates And Zalabya, Zamalek",Batates And Zalabya,food,food,Desserts
748809,"sale sucre, Heliopolis - Roxy",Sale Sucre,food,food,Desserts
748807,"sale sucre, El Obour City",Sale Sucre,food,food,Desserts
748808,"sale sucre, Mohandiseen, Mohandiseen",Sale Sucre,food,food,Desserts
748805,"Sale Sucre, Heliopolis - Hegaz Square",Sale Sucre,food,food,Desserts
710834,"Foul Flafel Nema, Nasr City - Zahraa",Foul Flafel Nema,food,food,Foul and Falafel
605903,Fuddruckers - Concord Plaza Mall,Fuddruckers,food,food,International
605899,Fuddruckers - City Stars,Fuddruckers,food,food,International
605901,Fuddruckers - New Maadi,Fuddruckers,food,food,International
740904,"Everyday Roastery Coffee, Dokki - Mosaddak",Everyday Roastery Coffee,food,food,Coffee & Tea
740905,"Everyday Roastery Coffee, Maadi Old",Everyday Roastery Coffee,food,food,Coffee & Tea
740902,"Everyday Roastery Coffee, Ard El Golf",Everyday Roastery Coffee,food,food,Coffee & Tea
607689,"Arigato, El Sheikh Zayed - El Hay 2",Arigato - Sushi,food,food,Japanese
745095,"Arigato - Sushi, Tagammoa 5 - 90 St. Companies",Arigato - Sushi,food,food,Japanese
607688,"Arigato, Zamalek - Abo El Feda",Arigato - Sushi,food,food,Japanese
745097,"Arigato, New Maadi - El Basateen El Sharqeya",Arigato - Sushi,food,food,Japanese
606870,"El Husseiny Juices, El Sheikh Zayed",El Husseiny Juices,food,food,Beverages
611771,"Bruschetta, Ezbet Saad",Bruschetta,food,food,Oriental
610468,"El Omda, Faisal",El Omda,food,food,Oriental
608923,"Molten House, Nasr City - Abo Dawoud El Zahery",Molten House,food,food,Desserts
609679,"Fluckiger,Ibrahimia",Fluckiger,food,food,Desserts
609680,"Fluckiger, Raml Station",Fluckiger,food,food,Desserts
609678,"Fluckiger, Roushdy",Fluckiger,food,food,Desserts
609677,"Fluckiger, Montazah",Fluckiger,food,food,Desserts
609682,"Fluckiger, Sporting",Fluckiger,food,food,Desserts
614587,"Fluckiger, Asafra",Fluckiger,food,food,Desserts
614589,"Fluckiger, Camp Chezar",Fluckiger,food,food,Desserts
743932,"Fluckiger,Wabour Al Maya,Bab Sharq",Fluckiger,food,food,Desserts
607804,"Koshary El Arees, Faisal",Koshary El Arees,food,food,Koshary
736417,"koshry azaim,Mohandesin - El Zamlek Club",Koshry Azaim,food,food,Koshary
706381,"Baku Burger,Alexandria",Baku Burger,food,food,Burgers
728825,"mat3am el foursan,Dokki - Mohy El Din Abou El Ezz",Mat3am El Foursan,food,food,Crepes
611285,"Spicy Crepe, El Khalifa El Maa'moun",Spicy Crepe,food,food,Crepes
617387,"Olivo,West Gold / Kattameya Heights",Olivo,food,food,Pizza
707592,"Flamingo Dream,6th of October - Dream Land",Flamingo Dream,food,food,Pizza
608457,"Milano's Pizza, Tagammoa 5 - El Narges",Milano's Pizza,food,food,Pizza
607738,"Olivo, El Sheikh Zayed - El Hay 16",Olivo,food,food,Pizza
606570,Baladena - Mostafa El Nahaas,Baladena,food,food,Pizza
606249,Cairoma - Downtown,Cairoma,food,food,Pizza
603675,Go Crepe - Maadi,Go Crepe,food,food,Crepes and Waffles
603676,Go Crepe - Maadi Degla,Go Crepe,food,food,Crepes and Waffles
603674,Go Crepe - Tagammoa 5,Go Crepe,food,food,Crepes and Waffles
745165,"Starbucks ®, El Ataren",Starbucks,food,food,Coffee & Tea
616851,"Starbucks ®, City Scape, 6th of October",Starbucks,food,food,Coffee & Tea
753649,"Starbucks ®, El Shorouk - 5th District",Starbucks,food,food,Coffee & Tea
616858,"Starbucks ® , Madinaty - Golf Club",Starbucks,food,food,Coffee & Tea
750760,"Starbucks ® , City Stars Mall",Starbucks,food,food,Coffee & Tea
616862,"Starbucks ® , The Corner Mall , El Rehab City",Starbucks,food,food,Coffee & Tea
616856,"Starbucks ® , Avenue Mall , El Rehab City",Starbucks,food,food,Coffee & Tea
718468,"Starbucks ® , Semouha - Victor Emanouil",Starbucks,food,food,Coffee & Tea
755349,"Starbucks ®, Green Plaza",Starbucks,food,food,Coffee & Tea
616859,"Starbucks ®, Nada Hospital, Zayed Beverly Hills",Starbucks,food,food,Coffee & Tea
616847,"Starbucks ® , San Stefano , Alexandria",Starbucks,food,food,Coffee & Tea
616849,"Starbucks ®,Maadi Al Nasr Street",Starbucks,food,food,Coffee & Tea
616864,"Starbucks ®, Majarrah ,El Sheikh Zayed",Starbucks,food,food,Coffee & Tea
616848,"Starbucks ®,Tivoli Heliopolis El Horreya",Starbucks,food,food,Coffee & Tea
734798,"Starbucks ®, Glim",Starbucks,food,food,Coffee & Tea
616850,"Starbucks ® ,The Yard, El Rehab City",Starbucks,food,food,Coffee & Tea
